Symbol,Annual_Return,Volatility,Sharpe_Ratio,Total_Return,Sector,Sector_Code
EXPE,0.44333177996703343,0.42707201007814066,0.944411645926495,1.0101064864842533,Consumer Discretionary,XLY
AMAT,0.4571078418829636,0.4466058075612226,0.9339507790117233,1.0269103461179396,Technology,XLK
IVZ,0.36376763135343443,0.3543950298713946,0.9135783633052799,0.8153742503839301,Financial,XLF
DAL,0.4173001865845864,0.4223149527246783,0.8934094901218462,0.9226929746806376,Industrial,XLI
TER,0.5098969346325489,0.5266494346178134,0.8922385627804775,1.0904733627947039,Technology,XLK
GRMN,0.3484927903132026,0.3495174396298612,0.882624886013975,0.7718362807326788,Consumer Discretionary,XLY
ORLY,0.21698313755200646,0.20121050637335855,0.8795919295764968,0.47629742222155236,Consumer Discretionary,XLY
SCHW,0.2625245109239245,0.25347400021087074,0.8778987617617637,0.5774742211559563,Financial,XLF
PNC,0.25373090143065014,0.24406966668664568,0.8756962892281627,0.5579425489059011,Financial,XLF
RJF,0.2633975574590788,0.2557888943299886,0.8733669147139659,0.5792158421554761,Financial,XLF
INCY,0.3214383534059918,0.3247009776960958,0.8667616445226856,0.7033790227528942,Healthcare,XLV
CME,0.1915130799507109,0.17554842899337136,0.8630842259285155,0.41701713280145536,Financial,XLF
TT,0.26458398545116885,0.26171142428458444,0.8581359643167762,0.5777441199209794,Industrial,XLI
CCL,0.422425811650397,0.44799676851974307,0.8536352012403938,0.8944577124140949,Consumer Discretionary,XLY
BKNG,0.27298788248021555,0.2735136827638864,0.8518326400560546,0.5937574212504384,Consumer Discretionary,XLY
GD,0.20635276266624966,0.20023032355402332,0.8308070411790884,0.4460094845106559,Industrial,XLI
JBL,0.3681986202349433,0.3952366258096885,0.8303851384283784,0.7725910344672917,Technology,XLK
CBOE,0.21756628081534107,0.21407004310827601,0.8294774842714847,0.4701046434831089,Financial,XLF
TRV,0.22855960517186127,0.22980780828043432,0.8205100017392016,0.4919764762477079,Financial,XLF
KEY,0.30370220745855386,0.32267212679155827,0.8172450780940923,0.6471518716386488,Financial,XLF
URI,0.336137670301811,0.3636047364735252,0.8144494298230173,0.7092936148592246,Industrial,XLI
TSLA,0.5575596428476387,0.6358830798435349,0.8139226522193187,1.0330303394695401,Consumer Discretionary,XLY
HBAN,0.2724610165924772,0.285663047552612,0.8137594924652046,0.5821053752217615,Financial,XLF
WRB,0.2253637978750219,0.2282714211539094,0.8120324346254562,0.4834135268494899,Financial,XLF
ORCL,0.4398199982177227,0.49366320056592655,0.809904399921599,0.901476858400976,Technology,XLK
AIZ,0.2287258016653406,0.23310177858903688,0.809628321189552,0.4909708594015165,Financial,XLF
FITB,0.253858829686808,0.2644348498498432,0.8087392029010007,0.5421560168165986,Financial,XLF
TDG,0.2442422924018375,0.25279730444592285,0.807929075230816,0.5209002064031083,Industrial,XLI
EMR,0.27007682399668764,0.2858165756186767,0.8049806890963719,0.5750211996325434,Industrial,XLI
ISRG,0.2884212887311031,0.3104838922206037,0.8001100699761773,0.6118336147132815,Healthcare,XLV
LLY,0.32591984391864326,0.35875585152204675,0.7969761126002778,0.6774813878104864,Healthcare,XLV
AMZN,0.28681179988465694,0.3150953566353869,0.7832924055756734,0.5999224724805003,Consumer Discretionary,XLY
TRMB,0.27292746980605975,0.3001429693050362,0.7760550591785972,0.5725712690179539,Technology,XLK
ADI,0.31693139042178226,0.3589727887684887,0.7714551049171107,0.6515279969477905,Technology,XLK
TFC,0.24982193692962254,0.27416582640819254,0.7653103221450677,0.5224283400029366,Financial,XLF
ALL,0.22013960031213567,0.23655550488111263,0.7615109206723796,0.46263195600722984,Financial,XLF
GILD,0.23970274861599222,0.26462973110497023,0.7546497053907237,0.5000306662572787,Healthcare,XLV
MAR,0.23213777083258955,0.2561342975983135,0.7501446414408448,0.48418347324234956,Consumer Discretionary,XLY
KKR,0.3358710072363236,0.3947229852359318,0.7495661978221946,0.6660164843541343,Financial,XLF
JEF,0.3252868257530928,0.3826830193819434,0.7454912063092023,0.6451150756425965,Financial,XLF
PNR,0.23559121500518818,0.2650499462815743,0.7379409720664608,0.48794429907633563,Industrial,XLI
FFIV,0.2579155597367374,0.2960238706849978,0.7361418497517848,0.5288674816353127,Technology,XLK
CB,0.1790555231844141,0.1902080834822213,0.7310705236005997,0.37522640476281155,Financial,XLF
ROST,0.20894318441488516,0.23666389930427578,0.7138527883277924,0.4312542964852628,Consumer Discretionary,XLY
SYM,0.7017547364374846,0.9345376458838374,0.7081092338571671,0.6776027345455953,Healthcare,XLV
WTW,0.17422348311596111,0.1921035655056493,0.6987037578540619,0.3612819393622211,Financial,XLF
BLK,0.20398636062476924,0.23493464723989096,0.6980084144733378,0.4179414886956452,Financial,XLF
JNJ,0.16259166651087253,0.175652319176503,0.6979222767203384,0.3382314256978469,Healthcare,XLV
CRWD,0.3628755106701958,0.4626621229267224,0.697864585559198,0.6608786843633785,Technology,XLK
ABBV,0.21673586091645783,0.2534345440197168,0.6973629486859062,0.4400687846478013,Healthcare,XLV
BWA,0.24721791143694896,0.297462903922276,0.6966176578814443,0.4952051126321124,Consumer Discretionary,XLY
MCO,0.2065760399268897,0.2398450380090948,0.6945152641455655,0.42166601948276816,Financial,XLF
AFL,0.18379758990815098,0.20715692835987198,0.6941481081354254,0.3783709346480526,Financial,XLF
ICE,0.1631644082961343,0.17813084714658814,0.6914266129031506,0.33848658746653926,Financial,XLF
MPWR,0.42209688891298086,0.564765208692183,0.6765588301690821,0.6821687540811578,Technology,XLK
VLTO,0.17916677995842342,0.20579136921527924,0.6762517810590999,0.367410405093886,Industrial,XLI
PGR,0.19273378710252978,0.22718376970663787,0.6722918071997604,0.39128592699913955,Financial,XLF
USB,0.21545999823418505,0.26236668811201047,0.668758673201977,0.43090568914965544,Financial,XLF
HUBB,0.243695534822029,0.3094919395255917,0.6581610336419942,0.4734329935723829,Industrial,XLI
DOV,0.20087757886401889,0.24468640174644044,0.6574847548362349,0.4031745254034762,Industrial,XLI
RSG,0.14877894935978017,0.1676744227741658,0.6487509994669272,0.3055243626134383,Industrial,XLI
RMD,0.24823940618668652,0.3214561638477186,0.6478003211826246,0.4784185965138381,Healthcare,XLV
FAST,0.1915071067510447,0.24062494003867857,0.6296400810601391,0.380291113006582,Industrial,XLI
AMP,0.19624202525953102,0.2524044431316802,0.6190145598111324,0.38500755797842046,Financial,XLF
AAPL,0.21148638881295787,0.27935131928775797,0.6138735598248987,0.4082372999869084,Technology,XLK
DGX,0.17169302596759364,0.2160788530385099,0.6094674426290253,0.34190838785179545,Healthcare,XLV
AZO,0.1691094615247259,0.22100676364061334,0.5841878293583593,0.3316608118913271,Consumer Discretionary,XLY
DRI,0.19491445651388345,0.2651888364113499,0.5841665833684891,0.37366560317502473,Consumer Discretionary,XLY
F,0.24008879895906435,0.34815470804050097,0.574712317076545,0.4240575377517184,Consumer Discretionary,XLY
SNA,0.17941697318817287,0.24318756788648369,0.573289886484866,0.34540800055868126,Industrial,XLI
CTAS,0.16598946003123297,0.21979902153721076,0.5732030067745485,0.3239173220624594,Industrial,XLI
PODD,0.2544131180779371,0.3767593907553954,0.569098271573385,0.4415960525931293,Healthcare,XLV
FSLR,0.3682254194582371,0.5840180574088186,0.5620124502905155,0.4875342809176906,Technology,XLK
NOC,0.17310288765655998,0.23902516581255265,0.5568572129385798,0.3306614880825769,Industrial,XLI
ROK,0.22322448322963725,0.33054818869425984,0.554304907715318,0.3954497265582859,Industrial,XLI
NCLH,0.32172360492490953,0.5086914532370779,0.5538202050224167,0.4644776529340573,Consumer Discretionary,XLY
BX,0.22566924675838992,0.3382628083422383,0.5488905140601167,0.3964149372208481,Financial,XLF
PCAR,0.1890733843181713,0.2760424950238106,0.5400378094152231,0.34839893065762295,Industrial,XLI
AME,0.15957692378444166,0.22325333343612824,0.5356109221036651,0.30564382853711725,Industrial,XLI
ETN,0.21521037167318435,0.3328945935344492,0.5263238727097348,0.37059675782093393,Industrial,XLI
KEYS,0.20953332937620223,0.32570001422329325,0.5205198709631423,0.36426460819455575,Technology,XLK
ULTA,0.22848840995845876,0.3630369979110226,0.5191988999552484,0.38188684706146225,Consumer Discretionary,XLY
NSC,0.16700446329115115,0.25393552200437836,0.5001445338906202,0.3071624365788934,Industrial,XLI
AMD,0.31023988205874653,0.545826157208744,0.4951024762915437,0.38625819837175523,Technology,XLK
WM,0.1313272473987935,0.18500288901663495,0.493653087712493,0.2536557850386616,Industrial,XLI
ACGL,0.15570589627666873,0.23507329712342157,0.49221199384428227,0.2883872368269944,Financial,XLF
J,0.15624398745594067,0.23905871528285813,0.4862570574697471,0.2868703422178589,Industrial,XLI
DE,0.16636901944645896,0.26203961596607805,0.48225158238217636,0.299343520325031,Industrial,XLI
FICO,0.2342743027078516,0.40285581074672655,0.4822427715458494,0.3530004650807643,Technology,XLK
XYL,0.15041476135188367,0.2289712287746625,0.48222111547711594,0.2791487919853437,Industrial,XLI
SPGI,0.13733363160339337,0.2046008000213034,0.47572458950922386,0.25903458481321917,Financial,XLF
UHS,0.1863699192732736,0.3076991832607057,0.4756916080250303,0.3162484519338429,Healthcare,XLV
EXPD,0.15756811662395956,0.24883082755692845,0.4724821187883639,0.2851697938510658,Industrial,XLI
FDX,0.1870843124986399,0.3143587904784638,0.4678867490066781,0.31276650267686334,Industrial,XLI
LOW,0.1474594752984171,0.23372760627779712,0.45976372671483257,0.26878707010308966,Consumer Discretionary,XLY
IDXX,0.20893546509223349,0.3678951996344618,0.45919453491126444,0.3326421283185266,Healthcare,XLV
YUM,0.13541320422692377,0.2096279995507659,0.45515486686604295,0.2521155994744684,Consumer Discretionary,XLY
QCOM,0.21475097867173448,0.38435295136444275,0.45466277298346,0.32199644668472716,Technology,XLK
MSFT,0.13814390582686295,0.22234250894694424,0.4414086460195617,0.2521585418523833,Technology,XLK
GL,0.2576827758317351,0.49700593303247576,0.4379882841710686,0.20203329806290093,Financial,XLF
MSI,0.12851743208490884,0.20514628084649245,0.43148445938020663,0.23683715614971423,Technology,XLK
PRU,0.1468310167984399,0.24838120261480506,0.43010910517296974,0.25766841802161555,Financial,XLF
TDY,0.13791902184762111,0.23009134033252493,0.4255658718233804,0.24646966848802498,Technology,XLK
WAT,0.1884355167994911,0.3503174483360699,0.4237171671137902,0.2883167002486198,Healthcare,XLV
GWW,0.13602104575904547,0.22729736216468924,0.42244681084100316,0.2436584553977188,Industrial,XLI
SMCI,0.4743976528894089,1.0406583356495438,0.4174258140336449,-0.11179176849565331,Technology,XLK
PHM,0.18021622394292908,0.3362119763510541,0.41704708280981334,0.2788806777823645,Consumer Discretionary,XLY
LMT,0.1349478916866493,0.2306911089881176,0.41158019527982703,0.23830179273370922,Industrial,XLI
VRSN,0.12897042358765223,0.22105247793055235,0.40248552932124965,0.22985546013442515,Technology,XLK
FTNT,0.2005693964967692,0.40151530500668836,0.39990853273723764,0.26873803592328094,Technology,XLK
NTAP,0.1758284137386367,0.3408537979362621,0.3984946465640847,0.2629538760577639,Technology,XLK
MTD,0.16822696561991388,0.328225421825673,0.39066738007885854,0.25614910031121574,Healthcare,XLV
PFG,0.13647543288410743,0.24727505894417318,0.39015432165315345,0.2330879172712974,Financial,XLF
MET,0.1343423041147649,0.2529925338474504,0.37290548728861483,0.22415211134621993,Financial,XLF
LVS,0.16804908027721183,0.3520556895973178,0.3637182527107421,0.23511258439583704,Consumer Discretionary,XLY
BMY,0.1436393159555125,0.288600479215865,0.35910999259981546,0.22469566738818658,Healthcare,XLV
TXN,0.16354480834620677,0.34904301979369595,0.35395295519511805,0.22573544435253012,Technology,XLK
SYK,0.11149367627650504,0.20490178550441274,0.3489168047047856,0.19642341099679372,Healthcare,XLV
CDNS,0.16780480435282774,0.36920147484079213,0.34616547620222804,0.21903164826291777,Technology,XLK
GEN,0.13800751057959032,0.28730442252001864,0.3411277477733967,0.2122183354274818,Technology,XLK
ADP,0.09871673582602591,0.17914320215282867,0.32776424179318925,0.1777327476291508,Industrial,XLI
NXPI,0.17577046140064212,0.4170391384886068,0.32555808045424317,0.19483454262024713,Technology,XLK
AON,0.10724981016830273,0.20667793948124016,0.32538455887986484,0.18532622571553659,Financial,XLF
MDT,0.10416745321769351,0.19962237829593996,0.3214441875978721,0.1814509790040395,Healthcare,XLV
VTRS,0.1427908050875654,0.32447891543692486,0.3167873171332354,0.19515301234640892,Healthcare,XLV
TSCO,0.12258202018901727,0.2620781473644553,0.3151045633506244,0.19089018687302772,Consumer Discretionary,XLY
TXT,0.11962183168641392,0.260647101254427,0.30547752613865514,0.18432515441697372,Industrial,XLI
PANW,0.15824444289033024,0.3940703151006815,0.30005924922337734,0.1623417165659684,Technology,XLK
MHK,0.15003950208699376,0.38397251763909374,0.28658171361738677,0.1656357682800409,Consumer Discretionary,XLY
STE,0.10329109625209454,0.2217319310297993,0.28543970170714217,0.1693996269528304,Healthcare,XLV
CPAY,0.12945124653187207,0.3199328834118551,0.2795937872279291,0.1672946631901171,Financial,XLF
EW,0.13399274794329558,0.33814170657619685,0.27796851472421147,0.14993919569299452,Healthcare,XLV
AIG,0.10481228467591572,0.23321598819408615,0.2779066957535427,0.16579594410647336,Financial,XLF
GEHC,0.12543533504000598,0.32909150872881715,0.2596096610636273,0.14963570803863946,Healthcare,XLV
A,0.1143319052848319,0.2887630432018666,0.2574148840538034,0.15485230065007882,Healthcare,XLV
LH,0.09890115386271703,0.23067344865686398,0.2553443155494452,0.15424924300265408,Healthcare,XLV
CVS,0.12481299431155671,0.34224514354244945,0.24781358015394936,0.1394537636541211,Healthcare,XLV
AJG,0.09274850271495905,0.21636965370741998,0.2437888207109061,0.14683891568567908,Financial,XLF
SNPS,0.15339000087348734,0.4745881238834619,0.2389229632331275,0.062257279852922176,Technology,XLK
ABT,0.087982253730908,0.20159779957699264,0.23800980879547246,0.14323473099161133,Healthcare,XLV
TMO,0.10378247790780311,0.26914403291166655,0.23698269368184957,0.14406630108546303,Healthcare,XLV
IQV,0.12105740445423323,0.3434855414330294,0.2359849096298491,0.133551539599998,Healthcare,XLV
HON,0.09095710261859317,0.21903067461086922,0.23264824759876107,0.14189576870664977,Industrial,XLI
ADSK,0.10342295759301995,0.27569203721362645,0.23005001607599995,0.13850844016709796,Technology,XLK
BR,0.08503735502453907,0.19907224460751813,0.2262362345556142,0.13791363495024833,Industrial,XLI
AMGN,0.09838082619617212,0.26872794742581785,0.21724880778277855,0.13173716305181893,Healthcare,XLV
FIS,0.09283619065547065,0.2540468181225293,0.20797816341863107,0.12689044500126023,Financial,XLF
CTSH,0.08876814431857244,0.23481561121491307,0.20768697645889392,0.12909413102775336,Technology,XLK
APTV,0.11554089764342086,0.3695374493214321,0.2044201414014569,0.09631554376935947,Consumer Discretionary,XLY
CRL,0.13224370028828467,0.4629841569771023,0.19923727172557815,0.044541103240218316,Healthcare,XLV
JBHT,0.10696398119041137,0.3476446710721517,0.19262191186158975,0.09971572004163454,Industrial,XLI
IR,0.09577909378248226,0.29755683967258345,0.18745693711446446,0.10653282792830909,Industrial,XLI
BA,0.10091420208935652,0.35651328750697475,0.17086095869053633,0.07730823181892932,Industrial,XLI
SOLV,0.09329558320445154,0.3227981531618922,0.1651049818049062,0.07674999237060498,Healthcare,XLV
HD,0.0750857248830867,0.22046774204449554,0.15914221535414272,0.105915803513843,Consumer Discretionary,XLY
BBY,0.09995878022788987,0.3862480477039588,0.15523387259641372,0.051010674323435756,Consumer Discretionary,XLY
MSCI,0.08204159744856905,0.27404670264857084,0.15341033861108672,0.09151534951967766,Financial,XLF
GDDY,0.08231612637135564,0.2850738274108655,0.14843918417795368,0.08443174999952374,Technology,XLK
ZBRA,0.09699716711628346,0.3880921179298111,0.1468650469386543,0.042632764404340495,Technology,XLK
BRO,0.0707014310195306,0.21899022503102183,0.14019544029959088,0.0962081956804417,Financial,XLF
VRTX,0.08022758148991446,0.29630124629820737,0.13576581938986546,0.07028147642834193,Healthcare,XLV
MCD,0.06362032886827693,0.18221204885148876,0.12963099321455182,0.0975885614846721,Consumer Discretionary,XLY
INTU,0.07795703031960424,0.29509369804152885,0.1286270448048081,0.0710795652868963,Technology,XLK
DHI,0.08620921802882643,0.36383254439061324,0.1270068297662121,0.04250454297246975,Consumer Discretionary,XLY
DHR,0.07303865976092754,0.28005200734961727,0.11797330100791611,0.06953467641779221,Healthcare,XLV
MAS,0.0717910984411023,0.282304246017043,0.11261289509327126,0.06603185173869597,Industrial,XLI
OTIS,0.06360299109856683,0.21367236096266293,0.11046347310540185,0.08289976897516493,Industrial,XLI
BIO,0.08157531004481544,0.38581773530867547,0.10775893962353207,0.016511833896084793,Healthcare,XLV
TROW,0.06782572616463961,0.2636625003169963,0.10553539517824978,0.0682054736229376,Financial,XLF
NDSN,0.06439659874026425,0.25383453276848306,0.09611221323662789,0.06590833879436131,Industrial,XLI
MCHP,0.088187573153465,0.5048328866729963,0.09545252384613034,-0.07087134048315002,Technology,XLK
SBUX,0.0722920269453413,0.36018230612910773,0.08965467319143153,0.01782447609426896,Consumer Discretionary,XLY
ABNB,0.07070359658816915,0.35532618366107377,0.08640960897341476,0.015531609248156997,Consumer Discretionary,XLY
HSIC,0.06308842948738663,0.27353190888265067,0.08440854151788162,0.05260299811613045,Healthcare,XLV
NVR,0.057949121722688256,0.25549129356077277,0.07025335960584803,0.05170969559586025,Consumer Discretionary,XLY
CARR,0.0619803305643917,0.3163119569385722,0.06948940778947625,0.02432123852174861,Industrial,XLI
CARR,0.0619803305643917,0.3163119569385722,0.06948940778947625,0.02432123852174861,Technology,XLK
TYL,0.0545833446362491,0.255405939716496,0.0570986902357745,0.045151503769668144,Technology,XLK
DVA,0.05654329764684344,0.3013114977452632,0.05490430259262653,0.02153985799256386,Healthcare,XLV
NOW,0.055606294125463016,0.3745560501991904,0.04166611143289108,-0.027674891823268655,Technology,XLK
BEN,0.05202277988618134,0.30225637211418893,0.039776762362645164,0.01251994542887025,Financial,XLF
ITW,0.046223364727005056,0.19632243974935135,0.03169971163230523,0.054904347472757964,Industrial,XLI
ON,0.05570935964286662,0.5316776562999115,0.02954677417176471,-0.15394039996427822,Technology,XLK
DECK,0.053722308929698794,0.4797607832507947,0.028602398129997764,-0.11903546262840525,Consumer Discretionary,XLY
CSX,0.04528967163431457,0.22628260855380097,0.02337639497848062,0.03998222416175201,Industrial,XLI
DPZ,0.045253779536340764,0.2756695670857776,0.019058250034201245,0.01389349938978457,Consumer Discretionary,XLY
HOLX,0.04248128387494205,0.23788125606747418,0.010430766660481407,0.029140931224493682,Healthcare,XLV
CRM,0.04253257574741031,0.34077515448692863,0.007431808669336113,-0.03247771716140846,Technology,XLK
FTV,0.04146111803940198,0.24206349973967653,0.006036094004148978,0.024148312386996773,Industrial,XLI
SWK,0.04217839553688097,0.390737834390147,0.005575082178261418,-0.06473664354368502,Industrial,XLI
TECH,0.03713837401670912,0.4005443844892845,-0.00714434178609096,-0.08052426398900492,Healthcare,XLV
PTC,0.037417300430818826,0.2824651232530428,-0.009143428184822297,-0.0037753029180300768,Technology,XLK
PFE,0.03517633532333596,0.24579314285566023,-0.0196248952294682,0.010238385972942465,Healthcare,XLV
GPC,0.03346007886726552,0.28654365522683406,-0.022823472142690926,-0.017614836674433865,Consumer Discretionary,XLY
MRK,0.03066255688172276,0.26076907319165055,-0.035807325631037334,-0.006865176800957329,Healthcare,XLV
RVTY,0.02767300631803521,0.3320396355155815,-0.0371250668999916,-0.0523930385842547,Healthcare,XLV
EFX,0.023523903274270112,0.32435594058249634,-0.050796346433924416,-0.05594751659956121,Industrial,XLI
PAYX,0.028762472444755993,0.21740899945038075,-0.05168841944746058,0.009931106617730556,Industrial,XLI
WST,0.014079130329665122,0.4811171073218277,-0.0538764248368245,-0.2009850068292378,Healthcare,XLV
ODFL,0.015468971659048618,0.3685118844706233,-0.0665678079180291,-0.09848670483672883,Industrial,XLI
UNP,0.024793749338046383,0.20993411951473645,-0.07243344101046045,0.00571274870005456,Industrial,XLI
CI,0.01631445872757642,0.2891306092585732,-0.08191986774821651,-0.05130279577450125,Healthcare,XLV
WHR,-0.002863526465146312,0.4252008529605631,-0.10080771514614495,-0.16878116085195205,Consumer Discretionary,XLY
CMG,-0.001437178615391675,0.3469861172257391,-0.1194202780984285,-0.11725866339179336,Consumer Discretionary,XLY
VRSK,0.005305497773820011,0.22173372713622608,-0.15646921500969857,-0.03808294895261677,Industrial,XLI
EG,-0.005144793380325305,0.2528530022746009,-0.17854165453530035,-0.07180627507759019,Financial,XLF
REGN,-0.02071013566031486,0.3326421219189135,-0.1825088636102251,-0.14169766315105425,Healthcare,XLV
BLDR,-0.04434606936341006,0.45650512854775127,-0.1847647793831681,-0.25527209441032894,Industrial,XLI
COO,-0.021339614470776404,0.31200692592058665,-0.19659696428145582,-0.13020820452670523,Healthcare,XLV
MMC,0.004831448040802804,0.17673861339668287,-0.19898623896218293,-0.021412468146649433,Financial,XLF
IEX,-0.012387087752179868,0.2533454522288262,-0.20678124391537492,-0.08485019707409847,Industrial,XLI
LEN,-0.03226313639161515,0.34123297779668305,-0.2117706701685548,-0.16375631944271374,Consumer Discretionary,XLY
BDX,-0.025240532742231207,0.25157793485949076,-0.25932533701204286,-0.10843092002739074,Healthcare,XLV
ERIE,-0.03851152031580927,0.30234888529822346,-0.2596719357452534,-0.15397698270214433,Financial,XLF
HPQ,-0.0645637717331973,0.3532561577993618,-0.29599985569844245,-0.22246622381207082,Technology,XLK
EPAM,-0.0938665092014941,0.42628152804920727,-0.3140330987695094,-0.3113119126844035,Technology,XLK
ELV,-0.058039632045140274,0.30654870061971373,-0.3198174771152022,-0.18935928698027404,Healthcare,XLV
AKAM,-0.0790136752255102,0.3652159678038022,-0.3258720475481663,-0.253852634334357,Technology,XLK
ALGN,-0.11334775688336916,0.4564375242995787,-0.33596658626761094,-0.3639008100122476,Healthcare,XLV
CNC,-0.13963561306617406,0.46835347103675323,-0.3835470946089721,-0.4085775656102767,Healthcare,XLV
HUM,-0.12693993470807896,0.4273929590298082,-0.39060057303479323,-0.3528904973104694,Healthcare,XLV
UNH,-0.11156699365202294,0.38751955213820055,-0.3911208939412941,-0.3135906414543367,Healthcare,XLV
SWKS,-0.13333737990696828,0.44214496503683487,-0.39203743933288404,-0.3706663700315792,Technology,XLK
