Symbol,Market_Cap,PE_Ratio,Forward_PE,PB_Ratio,PS_Ratio,Profit_Margin,Operating_Margin,ROE,ROA,Debt_to_Equity,Current_Ratio,Revenue,Revenue_Growth,Earnings_Growth,EPS,Beta,Dividend_Yield,52W_High,52W_Low,Sector,Sector_Code,MA_20,MA_50,MA_200,Price_to_MA20,Price_to_MA50,Momentum_20,Momentum_60,Volatility_20,Volatility_60,RSI,52W_Range,Annual_Return,Volatility,Sharpe_Ratio,Total_Return
PTC,20487766016,28.257002,19.683043,5.3584933,7.479399,0.26795998,0.50643003,0.2085,0.096920006,35.802,1.118,2739226112,0.427,1.748,6.07,1.014,,219.69,133.38,Technology,XLK,175.1980010986328,177.4444009399414,183.01759994506835,0.9790066279118035,0.9666126593113205,-0.03640447037943295,-0.1542406228234312,0.16719895516996452,0.2541469274408267,39.889200969068845,0.4358942437126574,0.0374173004308188,0.2824651232530428,-0.0091434281848222,-0.00377530291803
SWKS,9021301760,19.535715,11.942094,1.5541378,2.2073703,0.116739996,0.10235,0.0789,0.03948,20.898,2.325,4086899968,0.073,1.545,3.08,1.297,4.72,95.46,47.93,Technology,XLK,64.42949981689453,66.69366050720215,68.96648006439209,0.9338889536616842,0.9021846710970024,-0.11838830521691845,-0.18008522262688087,0.3815959180923903,0.37876738448066205,34.74575951559797,0.2934613280046147,-0.1333373799069682,0.4421449650368348,-0.392037439332884,-0.3706663700315792
AKAM,12677404672,25.841642,12.00151,2.6772802,3.0672116,0.12262999,0.15743,0.10642,0.03785,110.548,2.281,4133201920,0.05,1.553,3.41,0.685,,103.75,67.51,Technology,XLK,87.63299980163575,85.61819961547852,79.29784965515137,1.0055573008575382,1.0292204594623504,0.031246411863034895,0.1961450378280034,0.2385935759540806,0.40445141731452783,48.82242215447016,0.587489053428275,-0.0790136752255102,0.3652159678038022,-0.3258720475481663,-0.253852634334357
VRSN,23253135360,28.98021,25.706213,-11.2785425,14.294667,0.49855998,0.67836,,0.47981,,0.527,1626700032,0.073,0.097,8.59,0.77,1.24,310.6,205.37,Technology,XLK,244.24500045776367,245.76248901367188,264.95140083312987,1.0192225100814478,1.0129292042918625,0.01995327148377668,-0.06032760401835369,0.15136169140197886,0.23644491180413388,58.13953234450654,0.44388921321058655,0.1289704235876522,0.2210524779305523,0.4024855293212496,0.2298554601344251
FFIV,15644113920,22.822882,16.625378,4.3248754,5.065981,0.22421,0.27135,0.20602,0.08291,7.288,1.562,3088071936,0.085,0.164,11.8,0.975,,346.0,223.76,Technology,XLK,262.3420021057129,250.1034014892578,285.2925015258789,1.0265607314000489,1.0767946215643969,0.018377708932596937,-0.18575964456963345,0.2740610743564932,0.383671514355371,63.1308099494857,0.3802650532655637,0.2579155597367374,0.2960238706849978,0.7361418497517848,0.5288674816353127
ENPH,4608879104,24.123287,16.750053,4.631773,3.0474408,0.12932,0.16433,0.20305,0.03931,123.979,2.042,1512376960,0.078,0.517,1.46,1.348,,70.78,25.78,Technology,XLK,33.15099992752075,30.99599998474121,38.835000123977665,1.0624114294502702,1.136275688412741,0.06694950050113402,-0.06180073623452198,0.3611188748585033,0.5835015471283088,65.02660141103138,0.20900321064491464,-0.3464480205159826,0.6700760118234815,-0.5767226608580412,-0.6804572597474485
GEN,16626665472,29.626371,9.435844,6.770467,3.7171173,0.12743,0.36475,0.25027,0.06864,356.98,0.505,4472999936,0.253,-0.192,0.91,1.084,1.85,32.22,22.74,Technology,XLK,27.217999935150146,26.72283191680908,27.801376457214356,0.9905209474872435,1.008875076129727,-0.029517695532925048,0.0017311373041273281,0.20453043247844113,0.22098262731153903,39.775872800468015,0.43332655559073735,0.1380075105795903,0.2873044225200186,0.3411277477733967,0.2122183354274818
SMCI,18004649984,23.748032,9.949657,2.7593777,0.8552231,0.03766,0.03632,0.12787,0.04587,79.184,5.394,21052575744,-0.155,-0.616,1.27,1.532,,66.44,25.71,Technology,XLK,30.66800012588501,35.005399780273436,42.012550029754635,0.9834354937919761,0.8615813570684643,-0.11346268543246518,-0.44086020364713074,0.4583656372092518,0.5740366728692473,55.12320951071689,0.09775545164592195,0.4743976528894089,1.0406583356495438,0.4174258140336449,-0.1117917684956533
FSLR,25610162176,18.316195,10.150605,2.840751,5.0706916,0.27728,0.29225,0.16864,0.0756,9.893,1.91,5050625024,0.797,0.457,13.03,1.597,,285.99,116.56,Technology,XLK,262.78200073242186,260.89080108642577,198.1335004425049,0.9082052918271417,0.9147888797468487,-0.12524276872734996,-0.02348604900868445,0.6303536475181505,0.5908756469649925,39.57073347937606,0.7202972234829986,0.3682254194582371,0.5840180574088186,0.5620124502905155,0.4875342809176906
JBL,24161263616,35.335938,16.785746,17.97409,0.7765649,0.0226,0.041300002,0.47823003,0.051620003,255.828,0.989,31113000960,0.187,0.534,6.4,1.246,0.14,249.0,108.66,Technology,XLK,227.04900054931642,217.90029296875,197.6713558959961,0.9960404729787093,1.0378599808900555,-0.034578467891208664,0.09357910942567593,0.46695958676811217,0.4008866397749655,56.94042514903653,0.8848411337070928,0.3681986202349433,0.3952366258096885,0.8303851384283784,0.7725910344672917
EPAM,11803846656,32.355724,16.974987,3.140262,2.228041,0.070149995,0.10682,0.10207,0.07743,4.165,3.022,5297859072,0.194,-0.194,6.55,1.727,,269.0,138.15,Technology,XLK,209.8760009765625,193.18360046386718,171.22765007019044,1.0097866916162945,1.0970392526430854,0.0038841933734024003,0.4823388883422084,0.33873956845905145,0.3238344276019811,54.86041272748089,0.5559275397950483,-0.0938665092014941,0.4262815280492072,-0.3140330987695094,-0.3113119126844035
GDDY,15719501824,19.575861,10.555645,167.46313,3.2279563,0.17013,0.23884001,3.69454,0.08575,4217.211,0.569,4869799936,0.103,0.144,5.8,0.948,,216.0,113.22,Technology,XLK,123.30500030517578,126.73320037841796,153.4334001159668,0.9208061362841703,0.895897843473561,-0.09924634536576482,-0.12822484546434743,0.21282793504547248,0.2339651609824836,15.392748740466786,0.0,0.0823161263713556,0.2850738274108655,0.1484391841779536,0.0844317499995237
UNH,311590354944,17.924961,19.37517,3.2535353,0.7160379,0.04042,0.03813,0.17476,0.05361,75.734,0.823,435159007232,0.122,-0.602,19.19,0.425,2.57,606.36,234.6,Healthcare,XLV,335.07800140380857,329.43121826171875,340.2613652801514,1.0265669770776493,1.0441633698268722,0.021530602451393488,-0.0411387268603115,0.21957977744371446,0.2656971383611073,65.03415847004348,0.3096934109229413,-0.1115669936520229,0.3875195521382005,-0.3911208939412941,-0.3135906414543367
JNJ,492435832832,19.766924,17.755196,6.2036,5.343909,0.27259,0.30200002,0.33619,0.08264,57.766,1.074,92148998144,0.068,0.91,10.34,0.333,2.54,215.19,141.5,Healthcare,XLV,207.70400009155273,201.21463348388673,173.41671897888185,0.9840445985612047,1.0157809889409262,-0.02676060789575696,0.075941367156666,0.15862301460491895,0.15996983612649465,38.51117171281708,0.8718711286736183,0.1625916665108725,0.175652319176503,0.6979222767203384,0.3382314256978469
LLY,953435619328,52.084232,32.34483,40.04368,16.045755,0.30986,0.48294,0.9647,0.17603001,178.516,1.546,59419799552,0.539,4.804,20.42,0.347,0.59,1133.95,623.78,Healthcare,XLV,1065.1119995117188,1022.3822204589844,831.652319946289,0.9985429317117072,1.0402763636835148,0.05367656724805814,0.28860467138723545,0.29299190696618954,0.2858891040778465,51.728258830470004,0.9046812183034018,0.3259198439186432,0.3587558515220467,0.7969761126002778,0.6774813878104864
ABBV,388965990400,166.72726,15.455816,-147.21071,6.5214605,0.04004,0.35497,1.37961,0.09585,,0.725,59643998208,0.091,-0.887,1.32,0.35,3.14,244.81,164.39,Healthcare,XLV,226.4529998779297,226.27999969482423,204.81283081054687,0.9718573035009013,0.9726003275935511,-0.017412242034456238,-0.027141717604617033,0.29883481226150643,0.2661012760710743,47.07888407121596,0.7094167583898714,0.2167358609164578,0.2534345440197168,0.6973629486859062,0.4400687846478013
MRK,276080001024,14.62037,14.824263,5.3024707,4.2979684,0.29632,0.40802,0.39485002,0.13755,79.708,1.661,64234999808,0.037,0.87,7.56,0.298,3.08,112.9,73.31,Healthcare,XLV,104.54604682922363,97.9072265625,84.74219829559325,1.0572374769927748,1.128925848070459,0.12589329005932104,0.3253442170816714,0.1904879423287234,0.2630935030176581,84.30961942399652,0.9883751308431631,0.0306625568817227,0.2607690731916505,-0.0358073256310373,-0.0068651768009573
TMO,232510685184,35.710327,25.101524,4.557411,5.3162313,0.15022,0.19277,0.13116999,0.04942,69.75,1.498,43735998464,0.049,0.005,17.33,0.91,0.28,628.08,385.46,Healthcare,XLV,585.9787536621094,579.5713452148437,487.29132263183595,1.0561133513526897,1.0677891349548254,0.06983128905074931,0.17325347333595298,0.20551264334453578,0.1905600173766517,78.87310493761663,0.9919517028220276,0.1037824779078031,0.2691440329116665,0.2369826936818495,0.144066301085463
ABT,219158593536,15.819096,22.17897,4.297171,4.9987135,0.3188,0.19395,0.3062,0.067930005,25.31,1.703,43842998272,0.069,0.0,7.96,0.72,2.0,141.23,110.86,Healthcare,XLV,125.69699935913086,126.0127995300293,129.37730907440186,1.0017740981165137,0.9992635560718428,0.021414661062535645,-0.02726920712642633,0.16124531756354915,0.18529690064666007,53.9761304007869,0.56786315325706,0.087982253730908,0.2015977995769926,0.2380098087954724,0.1432347309916113
DHR,170685218816,49.04732,28.303389,3.2965922,7.033345,0.14435,0.2075,0.06843,0.040570002,35.544,1.519,24267999232,0.044,0.134,4.86,0.929,0.54,258.23,171.0,Healthcare,XLV,230.13730850219727,224.58225433349608,204.75835388183594,1.0357729334220993,1.0613928327712712,0.027241013951822657,0.15817556508430974,0.17839747466665345,0.22365018576816995,81.60580679379798,0.8583236441519916,0.0730386597609275,0.2800520073496172,0.1179733010079161,0.0695346764177922
PFE,144871833600,14.813953,8.539417,1.5611789,2.3074274,0.15654999,0.35277,0.105979994,0.05189,66.531,1.282,62784999424,-0.059,-0.213,1.72,0.433,6.75,27.69,20.92,Healthcare,XLV,25.290500164031982,25.147596130371095,23.901616792678833,1.0074929074939314,1.0132180988648767,-0.012403089313450577,0.06308593596126344,0.1868025934275852,0.213607774371949,62.22218925568867,0.7797312753534804,0.0351763353233359,0.2457931428556602,-0.0196248952294682,0.0102383859729424
AMGN,175598534656,25.181469,14.836209,18.255611,4.88167,0.19474001,0.34153,0.8171,0.07706,567.491,1.28,35970998272,0.124,0.136,12.95,0.45,2.96,346.38,261.28,Healthcare,XLV,327.83800201416017,326.579189453125,294.80644119262695,0.9946986136446455,0.9985327192758001,0.0274749545861368,0.10462087172223411,0.25294606597318364,0.28959171329474614,51.40233054344702,0.78840759192178,0.0983808261961721,0.2687279474258178,0.2172488077827785,0.1317371630518189
BSX,144745627648,52.2139,28.139626,6.186795,7.4807806,0.1443,0.20731,0.12488,0.05756,50.973,1.508,19349000192,0.203,0.6,1.87,0.671,,109.5,85.98,Healthcare,XLV,95.50750007629395,97.7733999633789,100.80865013122559,1.0223280822097844,0.9986356148627292,0.06419617863377036,-0.0007164025737397273,0.15090792912319886,0.21916880534104122,58.92647299712985,0.43058575868608934,0.2680671815273336,0.2073742050944719,1.0997856817507017,0.6289623227675669
ISRG,210153259008,77.544975,60.096912,12.289373,21.863634,0.28577998,0.30326,0.16902,0.09561,,4.728,9612000256,0.229,0.25,7.56,1.672,,616.0,425.0,Healthcare,XLV,570.3160034179688,563.6028039550781,513.4540498352051,1.0279213396099214,1.0401651413379078,0.07103187285026036,0.34579098264068797,0.24453433242802353,0.3755274416347373,65.83019335096168,0.8661394457126822,0.2884212887311031,0.3104838922206037,0.8001100699761773,0.6118336147132815
SYK,140555993088,48.296978,24.603739,6.451919,5.764981,0.12071,0.22272,0.14036,0.07497,78.646,1.849,24380999680,0.102,0.028,7.61,0.896,0.96,406.19,329.16,Healthcare,XLV,355.3882095336914,359.53653747558593,372.6584771728516,1.034193028033133,1.022260522186509,0.04387235610444962,-0.003500620022126699,0.19438426820907145,0.21637174554378516,72.16711345864721,0.48810357261898374,0.111493676276505,0.2049017855044127,0.3489168047047856,0.1964234109967937
GILD,150261710848,18.775194,13.805824,6.982644,5.1659403,0.27882,0.45231,0.40706003,0.12571,116.243,1.453,29087000576,0.03,1.43,6.45,0.349,2.61,128.7,89.02,Healthcare,XLV,122.28107833862305,122.35952865600586,112.78710571289062,0.9903412704520704,0.9897063171481664,-0.01063358194619124,0.030429736231518456,0.26204416396420155,0.25212423410507995,49.174469406326786,0.8487018960518771,0.2397027486159922,0.2646297311049702,0.7546497053907237,0.5000306662572787
VRTX,118929367040,32.689217,22.952072,6.8017654,10.144701,0.31349,0.40268,0.22307,0.12039,10.594,2.362,11723299840,0.11,0.047,14.19,0.314,,519.68,362.5,Healthcare,XLV,458.05149536132814,441.7605993652344,438.3567485046387,1.0126808667782046,1.0500257062718648,0.0402080886468148,0.13719046896891962,0.2635460555112773,0.2674300249399124,59.4020867835648,0.6610513245462112,0.0802275814899144,0.2963012462982073,0.1357658193898654,0.0702814764283419
BMY,113717166080,18.80808,9.285394,6.1303773,2.3674307,0.12572,0.31566,0.33777002,0.0939,274.414,1.266,48034000896,0.028,0.809,2.97,0.295,4.51,63.33,42.52,Healthcare,XLV,53.71832332611084,49.93435157775879,47.19079383850098,1.039868654709104,1.1186687890272338,0.10390892250296657,0.29603612915148525,0.25217849456751457,0.29797712263277126,69.35779507095924,0.7654676439175387,0.1436393159555125,0.288600479215865,0.3591099925998154,0.2246956673881865
MDT,125093543936,26.430893,15.959404,2.5698926,3.5989857,0.13706,0.20299,0.09822,0.04685,59.563,2.415,34758000640,0.066,0.081,3.69,0.729,2.91,106.33,79.55,Healthcare,XLV,97.9435001373291,97.81279968261718,90.86035636901856,0.9957781643758653,0.9971087536167257,-0.022255651335369664,0.02297044813852045,0.16143393934081415,0.19683530898662835,45.597748653894435,0.7058092303382589,0.1041674532176935,0.1996223782959399,0.3214441875978721,0.1814509790040395
ELV,83953221632,15.198939,13.868936,1.8834174,0.43092713,0.028399998,0.034649998,0.12569,0.04242,72.823,1.56,194819997696,0.123,0.22,24.53,0.518,1.83,458.75,273.71,Healthcare,XLV,354.74649810791016,336.306337890625,348.8352589416504,1.0509758054295286,1.1086023204639068,0.035006344203070805,0.07228127315492183,0.28796050041789784,0.29143845294970083,75.95146584373686,0.5801783401371128,-0.0580396320451402,0.3065487006197137,-0.3198174771152022,-0.189359286980274
CI,74514751488,12.348385,9.157007,1.7789272,0.27796024,0.02293,0.04,0.15538,0.0395,81.021,0.828,268077006848,0.095,1.654,22.59,0.269,2.17,350.0,239.51,Healthcare,XLV,276.91100311279297,270.8415933227539,296.5672794342041,1.0073634094395583,1.029937864361235,0.02457210828415568,-0.047706987470610196,0.20835861700886577,0.4538680325998691,56.58771791593493,0.3911943499883128,0.0163144587275764,0.2891306092585732,-0.0819198677482165,-0.0513027957745012
CVS,101935431680,211.3158,11.205585,1.39837,0.26024517,0.0011999999,0.022650002,0.0057800002,0.02498,111.821,0.832,391689994240,0.078,,0.38,0.484,3.31,85.15,49.52,Healthcare,XLV,79.39599990844727,78.64400039672852,70.49695835113525,1.0113860036318325,1.0210569483581127,-0.006556956170861383,0.0035510651908368107,0.1603937967293981,0.2307401392940236,67.85213900522339,0.9439037219989141,0.1248129943115567,0.3422451435424494,0.2478135801539493,0.1394537636541211
REGN,84424294400,19.083612,17.587433,2.6450624,5.925427,0.32131,0.29563,0.15188,0.06157,8.739,4.063,14247799808,0.009,0.18,41.74,0.389,0.44,821.11,476.49,Healthcare,XLV,771.9479949951171,730.40998046875,606.4558761596679,1.031870013209902,1.0905518942687127,0.06661756938029284,0.3836242911147607,0.2509346172442748,0.3756097099955592,67.77645228451033,0.9524408508969332,-0.0207101356603148,0.3326421219189135,-0.1825088636102251,-0.1416976631510542
HCA,110461313024,18.247778,15.940104,-20.338202,1.485254,0.0853,0.15474,,0.12198,,0.854,74371997696,0.096,0.426,25.87,1.368,0.61,520.0,295.0,Healthcare,XLV,474.44018096923827,478.1627136230469,404.2848622131348,0.9950042729513814,0.9872580899236922,-0.019856584994332183,0.12497844592324858,0.21935844533310248,0.2518984238972392,54.066424207917535,0.799486437540989,0.3019293136832267,0.2610791674761022,1.00325627745539,0.6985940207448902
MCK,101505130496,25.509848,18.629202,-58.190243,0.26222348,0.01042,0.013739999,,0.04784,,0.88,387093987328,0.101,3.77,31.99,0.409,0.4,895.58,570.51,Healthcare,XLV,820.3005004882813,832.4772863769531,742.0662191772461,0.9948305493813994,0.9802789948902877,0.0006376383074535585,0.03142975811133697,0.11073693132008262,0.19990191440866323,55.16723320901513,0.7658443923123833,0.2972972501705838,0.244945577947535,1.0504261898767344,0.6965275708806375
ZTS,56359645184,21.40909,18.734035,10.400752,5.997621,0.28211,0.39333,0.49868,0.15089,135.05,3.643,9397000192,0.005,0.085,5.94,0.97,1.67,177.4,115.25,Healthcare,XLV,124.46800079345704,124.33261169433594,145.7096566772461,1.021708369687499,1.0228209351990845,0.08082605992556569,-0.10207712889227338,0.1914323972459554,0.3643876891834201,64.69019122279201,0.19642157437814922,-0.1765972402234898,0.2724696031419954,-0.7949409318536419,-0.345852011865724
COR,65121656832,42.17211,17.211182,43.17001,0.2026611,0.00484,0.0114400005,1.23751,0.03259,534.1,0.903,321332805632,0.059,,7.96,0.665,0.71,377.54,233.61,Healthcare,XLV,341.225,348.99046447753904,307.48196517944336,0.9837790385857021,0.9618887523014578,-0.025573287543087853,0.05203865611238179,0.15331336815921703,0.19620042401730892,40.48269856939044,0.7219293301119969,0.2434535533989575,0.201578758599715,1.0093005573219416,0.5553250195195243
BDX,57868611584,34.83677,12.767199,2.279063,2.6496618,0.07683,0.17858,0.06544,0.041739997,78.85,1.113,21839998976,0.083,0.252,5.82,0.262,2.07,251.99,162.29,Healthcare,XLV,198.15400009155275,191.67114379882813,186.03966186523436,1.0231940808983102,1.057801377826596,0.011575150471474727,0.09146840982801163,0.18616329752949626,0.22118093309616932,65.58267903990622,0.49573836056479514,-0.0252405327422312,0.2515779348594907,-0.2593253370120428,-0.1084309200273907
EW,49979822080,37.33772,29.641571,4.844088,8.49448,0.23249,0.27371,0.13492,0.07715,6.862,4.004,5883800064,0.147,-0.903,2.28,0.955,,87.89,65.94,Healthcare,XLV,85.275,84.8731999206543,78.36140014648437,0.998299586671568,1.0030256586649702,0.010565045254247396,0.16728365415043567,0.1632956583203633,0.22536376102435804,51.79931593297108,0.9089076528537656,0.1339927479432955,0.3381417065761968,0.2779685147242114,0.1499391956929945
A,42105483264,32.498905,22.648323,6.236406,6.060087,0.18754,0.26384002,0.20618999,0.08485,52.559,1.957,6947999744,0.094,0.245,4.57,1.291,0.69,160.27,96.43,Healthcare,XLV,140.2480339050293,144.38083038330078,125.26109928131103,1.0589810076983546,1.028668444960259,0.041404503091717615,0.06541678898799375,0.24144680334743107,0.23738165751356413,78.25459720076225,0.8557107504759428,0.1143319052848319,0.2887630432018666,0.2574148840538034,0.1548523006500788
IQV,41282424832,33.34388,18.731575,6.7017775,2.595726,0.08067001,0.13976,0.19374001,0.05071,242.366,0.703,15904000000,0.052,0.245,7.27,1.367,,247.05,134.65,Healthcare,XLV,228.5619987487793,223.72720001220702,185.19949996948242,1.0605875210627245,1.0835070731179892,0.07270558565006668,0.1934325004402151,0.20978320765651348,0.2223897035265558,81.12676258133843,0.9824774933202794,0.1210574044542332,0.3434855414330294,0.2359849096298491,0.133551539599998
RMD,36852109312,25.84135,20.989561,6.0193596,7.0095696,0.2735,0.34618,0.25413,0.14185001,13.826,2.888,5257399808,0.091,0.123,9.77,0.876,0.95,293.81,199.92,Healthcare,XLV,246.83650131225585,248.62409912109376,254.27638175964356,1.0228227992152616,1.0154687422225155,0.00031697702463717725,-0.06165930929977226,0.15491682467544027,0.1950390190555317,70.17902714863307,0.5485178049545993,0.2482394061866865,0.3214561638477186,0.6478003211826246,0.4784185965138381
IDXX,57071349760,56.4806,49.148384,36.553932,13.694677,0.24654,0.32106,0.64633006,0.24065,71.29,1.18,4167410944,0.133,0.214,12.63,1.672,,769.98,356.14,Healthcare,XLV,695.2819976806641,702.2361962890625,589.775199432373,1.0259865464164828,1.015826269502491,0.008268516729240227,0.11609160343832792,0.20341591438080006,0.389348884220698,58.36164097204077,0.8685286974258447,0.2089354650922334,0.3678951996344618,0.4591945349112644,0.3326421283185266
HUM,33297600512,25.898037,22.66522,1.7977273,0.2635096,0.01022,0.02043,0.07159,0.045760002,69.686,2.024,126362001408,0.111,-0.593,10.69,0.456,1.28,315.35,206.87,Healthcare,XLV,264.76192474365234,255.47922302246093,257.2253359985352,1.0456564189566426,1.0836497889269683,0.04243430218895994,0.05961132101168243,0.3493678948670683,0.39089077746900014,70.33788854564811,0.6371652823686191,-0.1269399347080789,0.4273929590298082,-0.3906005730347932,-0.3528904973104694
DXCM,26431264768,37.444447,27.217148,9.642346,5.8529344,0.15958999,0.20053,0.30635,0.07017,94.479,1.565,4515899904,0.216,1.099,1.8,1.483,,93.25,54.11,Healthcare,XLV,67.29550056457519,63.89580009460449,73.74880012512207,1.0015528669885356,1.0548424376263554,-0.022338277647092175,0.03042344828551502,0.2491068814529554,0.43335724169550516,57.14285714285714,0.3497633368605031,-0.1700272475625433,0.5005445295830175,-0.4195975285905294,-0.4607999877929677
CNC,22909655040,,15.84151,1.0934129,0.13662724,-0.03155,0.0054699997,-0.2186,0.020079998,83.51,1.084,167680000000,0.215,,-10.67,0.48,,66.81,25.08,Healthcare,XLV,41.62299995422363,38.91660011291504,42.38949997901916,1.1198135805110772,1.1976894300918994,0.15200201841425875,0.30231906728256064,0.35159443395889556,0.49149340723096974,90.03251793280509,0.5260570640447156,-0.139635613066174,0.4683534710367532,-0.3835470946089721,-0.4085775656102767
MTD,30592047104,37.03541,32.46975,-121.74112,7.760951,0.21202,0.28497,,0.20481001,,1.075,3941790976,0.079,0.061,40.1,1.417,,1525.17,946.69,Healthcare,XLV,1422.3679931640625,1424.9786010742187,1261.8458990478516,1.044117979492447,1.0422051208331349,0.044696774734249045,0.1388957017769843,0.20042687381279817,0.23942679993454805,75.53085753960345,0.9609979573319981,0.1682269656199138,0.328225421825673,0.3906673800788585,0.2561491003112157
STE,25294358528,36.741062,23.065372,3.5944521,4.4357276,0.12073,0.18372999,0.101339996,0.06434,29.314,2.37,5702414848,0.099,0.286,6.99,1.032,0.98,268.6,204.28,Healthcare,XLV,254.9645004272461,256.1620004272461,240.8579544067383,1.0072775107666494,1.0025687139227333,0.017149200906377837,0.08472720595879046,0.17395966087092077,0.21905434593065423,59.571400779180614,0.8249043599062185,0.1032910962520945,0.2217319310297993,0.2854397017071421,0.1693996269528304
GEHC,39848734720,18.070393,17.716251,3.9784849,1.9682276,0.10945,0.14213,0.24450001,0.05455,105.127,1.181,20245999616,0.058,-0.041,4.83,1.229,0.16,94.8,57.65,Healthcare,XLV,84.12082214355469,79.90035751342774,74.50550527572632,1.0375552277693025,1.092360553763842,0.01469682998488242,0.19303789283816264,0.23962259234457672,0.27086872653585176,68.15423019858777,0.8260783638599842,0.1254353350400059,0.3290915087288171,0.2596096610636273,0.1496357080386394
COO,16590604288,44.625668,16.880615,1.9842119,4.0540032,0.09161,0.13539,0.045939997,0.03474,33.785,1.893,4092400128,0.046,-0.282,1.87,1.029,,100.24,61.78,Healthcare,XLV,82.58199958801269,77.28539993286132,74.53154998779297,1.0105107331447505,1.0797640566101245,0.016319526585433897,0.2136415700352543,0.16420857907020003,0.29394682036136766,55.227016571158345,0.5445487830647843,-0.0213396144707764,0.3120069259205866,-0.1965969642814558,-0.1302082045267052
PODD,20346259456,84.023254,46.698067,14.689978,8.06815,0.097629994,0.16664,0.19679001,0.08741,77.711,2.871,2521799936,0.299,0.148,3.44,1.4,,354.88,230.05,Healthcare,XLV,289.86050567626955,307.7908032226562,303.72305015563967,0.9971693379564305,0.939079418613525,-0.01743891167912237,-0.0749239966314924,0.22075303580765485,0.3618275342479654,45.90444385856988,0.44903253802042803,0.2544131180779371,0.3767593907553954,0.569098271573385,0.4415960525931293
SOLV,14940772352,9.889782,13.557625,2.9963825,1.77824,0.18139,0.07824,0.37271,0.03208,103.028,1.5,8401999872,0.007,9.314,8.71,,,88.2,60.7,Healthcare,XLV,81.55299949645996,79.11839965820313,73.91634994506836,1.0562456307126704,1.0887479999820409,0.04046380525516824,0.2037451415382805,0.19495152871447258,0.2764530876153085,74.15926514821604,1.0,0.0932955832044515,0.3227981531618922,0.1651049818049062,0.0767499923706049
BAX,10831156224,,9.278505,1.4954929,0.9825961,-0.030940002,0.10123,-0.04658,0.02849,134.627,1.837,11022999552,0.05,,-0.7,0.589,2.47,37.74,17.4,Healthcare,XLV,19.505499839782715,18.882905921936036,25.045638647079468,1.0802081396473935,1.1158240040981968,0.11481482116890596,-0.0733561804996039,0.24741409683200097,0.40866818058507665,80.67489831357332,0.19584492276834875,-0.2327874143956324,0.3594843260722105,-0.7588297864781925,-0.4482390798094139
LH,20925411328,24.687256,14.375284,2.40318,1.5201565,0.062129997,0.11314999,0.10135999,0.046269998,75.557,1.551,13765300224,0.086,0.56,10.2,0.97,1.14,293.72,209.38,Healthcare,XLV,255.4574981689453,258.40729583740233,257.3945104980469,0.9857216928980519,0.9744693807602096,-0.04880449095890993,-0.10704263762617106,0.1898513647418926,0.25491504719516317,49.63357582017209,0.5186634627264204,0.098901153862717,0.2306734486568639,0.2553443155494452,0.154249243002654
VTRS,14731001856,,5.187688,0.9719683,1.0429472,-0.26134002,0.107609995,-0.21087,0.02184,97.03,1.351,14124399616,0.002,,-3.13,0.792,3.76,12.79,6.85,Healthcare,XLV,12.146499967575073,11.210324611663818,9.575482602119445,1.0505083985464532,1.1382364624487014,0.10094909930028773,0.2933953926118731,0.15311247723882063,0.30568285748380514,84.16669911808954,1.0,0.1427908050875654,0.3244789154369248,0.3167873171332354,0.1951530123464089
ALGN,12524918784,33.42166,15.726767,3.1454108,3.1448927,0.095010005,0.15673,0.095769994,0.06323,3.064,1.289,3982621952,0.018,-0.497,5.17,1.833,,237.23,122.0,Healthcare,XLV,161.6504981994629,150.59239898681642,158.9581999206543,1.0689109851856116,1.1474018240539463,0.054433382771302385,0.34540218905359144,0.2627412762960271,0.3178403495986607,68.38352288595159,0.43550581858352916,-0.1133477568833691,0.4564375242995787,-0.3359665862676109,-0.3639008100122476
MOH,9837299712,11.176108,13.240878,2.208674,0.22961812,0.020610001,0.01249,0.19708,0.052729998,91.911,1.678,42842001408,0.116,-0.734,16.24,0.491,,359.97,133.4,Healthcare,XLV,170.28050003051757,156.3079995727539,220.7812004852295,1.0658883428664567,1.1611689772507159,0.08747757122490318,-0.05660377059200916,0.33862608839779756,0.5250222543282765,73.12807383749467,0.21483109957948862,-0.2630460645536055,0.4627345042893807,-0.6549026747400045,-0.5229709977943573
WST,19821846528,40.817776,35.53139,6.491835,6.5680923,0.16293,0.21849,0.16945,0.10222,9.93,2.87,3017900032,0.077,0.038,6.75,1.167,0.32,348.9,187.43,Healthcare,XLV,274.2565002441406,273.877470703125,244.1328759765625,1.0046069601573946,1.00599727427864,0.010934102793420886,0.0486352712400806,0.177452830589315,0.35370553824902773,62.293923589842315,0.5459119883540436,0.0140791303296651,0.4811171073218277,-0.0538764248368245,-0.2009850068292378
CAH,47782739968,30.287651,18.171452,-16.624783,0.20392959,0.00681,0.01205,,0.03438,,0.957,234309992448,0.224,0.106,6.64,0.654,1.02,214.93,119.25,Healthcare,XLV,203.33498306274413,202.02133850097655,163.66642211914063,0.9890575521296009,0.9954889028189436,0.016596038143644742,0.2951200889882888,0.151605994414705,0.35307856323961045,55.36392821739963,0.8711753154398507,0.3697486681006884,0.2449291689418873,1.3463021555383865,0.9608347656562056
